rank,total_score,passes,source,listing_id,state,county,acres,price_usd,price_per_acre,title,url,lat,lon,score_state,score_acreage,score_price,score_water,score_access
232,0.6049,True,landwatch,425732448,KS,Mcpherson,513.0,1489000.0,2902.53,"Windom, KS, 67491, McPherson County",https://www.landwatch.com/mcpherson-county-kansas-farms-and-ranches-for-sale/pid/425732448,,,1.0,0.635,0.516,0.5,0.5
233,0.6048,True,landwatch,425778139,VA,Charlotte,769.0,2400000.0,3120.94,"Charlotte Court House, VA, 23923, Charlotte County",https://www.landwatch.com/charlotte-county-virginia-recreational-property-for-sale/pid/425778139,,,1.0,0.683,0.48,0.5,0.5
234,0.6048,True,landwatch,421363824,MO,Dent,881.0,2511705.0,2850.97,"Jadwin, MO, 65501, Dent County",https://www.landwatch.com/dent-county-missouri-farms-and-ranches-for-sale/pid/421363824,,,1.0,0.622,0.525,0.5,0.5
235,0.6041,True,landwatch,425707444,OK,Pittsburg,771.0,2399999.0,3112.84,"Daisy, OK, 74540, Pittsburg County",https://www.landwatch.com/pittsburg-county-oklahoma-farms-and-ranches-for-sale/pid/425707444,,,1.0,0.677,0.481,0.5,0.5
236,0.6038,True,landandfarm,35111441,KY,Lewis,832.0,2200000.0,2644.23,"Vanceburg, KY, 41179",https://www.landandfarm.com/property/farms-vanceburg-ky-35111441/,,,1.0,0.572,0.559,0.5,0.5
237,0.6038,True,landwatch,423691060,KS,Pottawatomie,644.0,2897280.0,4498.88,"Manhattan, KS, 66502, Pottawatomie County",https://www.landwatch.com/pottawatomie-county-kansas-farms-and-ranches-for-sale/pid/423691060,,,1.0,0.984,0.25,0.5,0.5
238,0.6034,True,landwatch,425683148,OK,Grady,610.0,2500000.0,4098.36,"Rush Springs, OK, 73082, Grady County",https://www.landwatch.com/grady-county-oklahoma-farms-and-ranches-for-sale/pid/425683148,,,1.0,0.893,0.317,0.5,0.5
239,0.6006,True,landwatch,423641609,AL,Wilcox,520.0,1600000.0,3076.92,"Catherine, AL, 36728, Wilcox County",https://www.landwatch.com/wilcox-county-alabama-recreational-property-for-sale/pid/423641609,,,1.0,0.653,0.487,0.5,0.5
240,0.6006,True,landwatch,426568929,MN,Crow Wing,568.0,2074900.0,3652.99,"Emily, MN, 56447, Crow Wing County",https://www.landwatch.com/crow-wing-county-minnesota-hunting-property-for-sale/pid/426568929,,,1.0,0.781,0.391,0.5,0.5
241,0.6005,True,landandfarm,39082788,MS,Webster,509.0,1500315.0,2947.57,"Eupora, MS, 39744",https://www.landandfarm.com/property/webster-choctaw-big-black-river-hunting-timber-tract-508-acres-39082788/,,,1.0,0.624,0.509,0.5,0.5
242,0.5999,True,landwatch,425986502,NE,Custer,560.0,2000000.0,3571.43,"Oconto, NE, 68860, Custer County",https://www.landwatch.com/custer-county-nebraska-farms-and-ranches-for-sale/pid/425986502,,,1.0,0.76,0.405,0.5,0.5
243,0.5996,True,landwatch,426575916,OK,Grady,759.0,2542650.0,3350.0,"Marlow, OK, 73055, Grady County",https://www.landwatch.com/grady-county-oklahoma-farms-and-ranches-for-sale/pid/426575916,,,1.0,0.709,0.442,0.5,0.5
244,0.5996,True,landwatch,424899012,AL,Macon,758.0,2549000.0,3362.8,"Hardaway, AL, 36039, Macon County",https://www.landwatch.com/macon-county-alabama-farms-and-ranches-for-sale/pid/424899012,,,1.0,0.712,0.44,0.5,0.5
245,0.599,True,landwatch,424724856,AL,Crenshaw,578.0,2200000.0,3806.23,"Rutledge, AL, 36071, Crenshaw County",https://www.landwatch.com/crenshaw-county-alabama-farms-and-ranches-for-sale/pid/424724856,,,1.0,0.808,0.366,0.5,0.5
246,0.5989,True,landandfarm,36880415,AL,Lowndes,885.0,2649000.0,2993.22,"Letohatchee, AL, 36047",https://www.landandfarm.com/property/885-acres-in-lowndes-county-36880415/,,,1.0,0.627,0.501,0.5,0.5
247,0.5987,True,landandfarm,38596559,AL,Lowndes,864.0,2505600.0,2900.0,"Gordonville, AL, 36040",https://www.landandfarm.com/property/864-acres-lowndes-county-fostoria-tract-38596559/,,,1.0,0.605,0.517,0.5,0.5
248,0.5982,True,landwatch,426446829,MN,Pennington,760.0,2560000.0,3368.42,"Thief River Falls, MN, 56748, Pennington County",https://www.landwatch.com/pennington-county-minnesota-farms-and-ranches-for-sale/pid/426446829,,,1.0,0.707,0.439,0.5,0.5
249,0.5975,True,landwatch,423842469,GA,Irwin,629.0,2800000.0,4451.51,"Wray, GA, 31798, Irwin County",https://www.landwatch.com/irwin-county-georgia-farms-and-ranches-for-sale/pid/423842469,,,1.0,0.944,0.258,0.5,0.5
250,0.5972,True,landwatch,426340513,KY,Lawrence,552.0,1950000.0,3532.61,"Louisa, KY, 41230, Lawrence County",https://www.landwatch.com/lawrence-county-kentucky-farms-and-ranches-for-sale/pid/426340513,,,1.0,0.739,0.411,0.5,0.5
251,0.5963,True,landwatch,425931622,TX,Childress,525.0,1695000.0,3228.57,"Childress, TX, 79201, Childress County",https://www.landwatch.com/childress-county-texas-farms-and-ranches-for-sale/pid/425931622,,,1.0,0.667,0.462,0.5,0.5
252,0.5955,True,landwatch,425510631,OK,Creek,855.0,2500000.0,2923.98,"Oilton, OK, 74030, Creek County",https://www.landwatch.com/creek-county-oklahoma-farms-and-ranches-for-sale/pid/425510631,,,1.0,0.596,0.513,0.5,0.5
253,0.5953,True,landwatch,424915005,TN,Maury,742.0,2704590.0,3645.0,"Mount Pleasant, TN, 38461, Maury County",https://www.landwatch.com/maury-county-tennessee-recreational-property-for-sale/pid/424915005,,,1.0,0.755,0.392,0.5,0.5
254,0.5944,True,landandfarm,41021833,KS,Chautauqua,704.0,2900000.0,4119.32,"Cedar Vale, KS, 67024",https://www.landandfarm.com/property/otter-creek-ranch-41021833/,,,1.0,0.856,0.313,0.5,0.5
255,0.5937,True,landwatch,421288681,AL,Chilton,572.0,2200000.0,3846.15,"Verbena, AL, 36091, Chilton County",https://www.landwatch.com/chilton-county-alabama-recreational-property-for-sale/pid/421288681,,,1.0,0.792,0.359,0.5,0.5
256,0.593,True,landwatch,423718899,VA,Suffolk City,553.0,2009448.0,3633.72,"Suffolk, VA, 23434, Suffolk City County",https://www.landwatch.com/suffolk-city-county-virginia-recreational-property-for-sale/pid/423718899,,,1.0,0.741,0.394,0.5,0.5
257,0.5925,True,landsearch,5003229,SD,Mellette,640.0,3000000.0,4687.5,"Winner, SD 57580",https://www.landsearch.com/properties/291st-ave-winner-sd-57580/5003229,,,1.0,0.973,0.219,0.5,0.5
258,0.5912,True,landwatch,423508066,KS,Morton,566.0,2166000.0,3826.86,"Rolla, KS, 67954, Morton County",https://www.landwatch.com/morton-county-kansas-farms-and-ranches-for-sale/pid/423508066,,,1.0,0.776,0.362,0.5,0.5
259,0.5902,True,landwatch,426305359,NE,Webster,804.0,2250444.0,2799.06,"Red Cloud, NE, 68970, Webster County",https://www.landwatch.com/webster-county-nebraska-farms-and-ranches-for-sale/pid/426305359,,,1.0,0.543,0.533,0.5,0.5
260,0.5899,True,landwatch,426524478,TN,Johnson,708.0,2950000.0,4166.67,"Mountain City, TN, 37683, Johnson County",https://www.landwatch.com/johnson-county-tennessee-recreational-property-for-sale/pid/426524478,,,1.0,0.845,0.306,0.5,0.5
261,0.5898,True,landwatch,426459314,AR,Lonoke,628.0,2888800.0,4600.0,"Lonoke, AR, 72086, Lonoke County",https://www.landwatch.com/lonoke-county-arkansas-farms-and-ranches-for-sale/pid/426459314,,,1.0,0.941,0.233,0.5,0.5
262,0.5893,True,landwatch,423557864,OK,Washington,769.0,2650000.0,3446.03,"Ramona, OK, 74061, Washington County",https://www.landwatch.com/washington-county-oklahoma-farms-and-ranches-for-sale/pid/423557864,,,1.0,0.683,0.426,0.5,0.5
263,0.5893,True,landandfarm,40830849,OK,Adair,590.0,2451405.0,4154.92,"Tahlequah, OK, 74464",https://www.landandfarm.com/property/langley-river-and-hunting-ranch-for-sale-590-acres-adair-co-ok-40830849/,,,1.0,0.84,0.308,0.5,0.5
264,0.586,True,landwatch,424717332,NE,Brown,633.0,3000000.0,4739.34,"Long Pine, NE 69217",https://www.landwatch.com/brown-county-nebraska-farms-and-ranches-for-sale/pid/424717332,,,1.0,0.955,0.21,0.5,0.5
265,0.5855,True,landwatch,424470840,GA,Screven,558.0,2148176.0,3849.78,"Sylvania, GA, 30467, Screven County",https://www.landwatch.com/screven-county-georgia-recreational-property-for-sale/pid/424470840,,,1.0,0.755,0.358,0.5,0.5
266,0.5854,True,landwatch,425823674,AL,Cullman,713.0,2994600.0,4200.0,"Arkadelphia, AL, 35077, Cullman County",https://www.landwatch.com/cullman-county-alabama-farms-and-ranches-for-sale/pid/425823674,,,1.0,0.832,0.3,0.5,0.5
267,0.5847,True,landwatch,425835607,IL,Gallatin,598.0,2600000.0,4347.83,"Equality, IL, 62934, Gallatin County",https://www.landwatch.com/gallatin-county-illinois-recreational-property-for-sale/pid/425835607,,,1.0,0.861,0.275,0.5,0.5
268,0.5845,True,landandfarm,40131753,MS,Wilkinson,577.0,2365000.0,4098.79,"Woodville, MS, 39669",https://www.landandfarm.com/property/vacant-land-woodville-ms-40131753/,,,1.0,0.805,0.317,0.5,0.5
269,0.5844,True,landwatch,422753168,MS,Attala,631.0,2997450.0,4750.32,"West, MS, 39192, Attala County",https://www.landwatch.com/attala-county-mississippi-recreational-property-for-sale/pid/422753168,,,1.0,0.949,0.208,0.5,0.5
270,0.5837,True,landwatch,418129952,AL,Tallapoosa,609.0,2740500.0,4500.0,"Reeltown, AL, 36078, Tallapoosa County",https://www.landwatch.com/tallapoosa-county-alabama-recreational-property-for-sale/pid/418129952,,,1.0,0.891,0.25,0.5,0.5
271,0.5836,True,landwatch,423609052,MO,Adair,565.0,2245875.0,3975.0,"Green Castle, MO, 63544, Adair County",https://www.landwatch.com/adair-county-missouri-recreational-property-for-sale/pid/423609052,,,1.0,0.773,0.338,0.5,0.5
272,0.5835,True,landandfarm,37782196,MO,Franklin,824.0,2500000.0,3033.98,"Sullivan, MO, 63080",https://www.landandfarm.com/property/long-ridge-824-37782196/,,,1.0,0.564,0.494,0.5,0.5
273,0.5829,True,landwatch,425789824,AR,Boone,837.0,2600000.0,3106.33,"Harrison, AR, 72601, Boone County",https://www.landwatch.com/boone-county-arkansas-farms-and-ranches-for-sale/pid/425789824,,,1.0,0.577,0.482,0.5,0.5
274,0.5824,True,landwatch,426575423,TN,Mcnairy,540.0,1998000.0,3700.0,"Selmer, TN, 38375, McNairy County",https://www.landwatch.com/mcnairy-county-tennessee-recreational-property-for-sale/pid/426575423,,,1.0,0.707,0.383,0.5,0.5
275,0.5821,True,landwatch,426051629,KS,Kiowa,832.0,2579200.0,3100.0,"Mullinville, KS, 67109, Kiowa County",https://www.landwatch.com/kiowa-county-kansas-farms-and-ranches-for-sale/pid/426051629,,,1.0,0.572,0.483,0.5,0.5
276,0.5817,True,landwatch,426517143,AL,Lowndes,518.0,1787100.0,3450.0,"Mount Willing, AL, 36032, Lowndes County",https://www.landwatch.com/lowndes-county-alabama-recreational-property-for-sale/pid/426517143,,,1.0,0.648,0.425,0.5,0.5
277,0.581,True,landsearch,5156873,GA,Webster,775.0,2750000.0,3548.39,"Preston, GA 31824",https://www.landsearch.com/properties/addie-dairy-rd-preston-ga-31824/5156873,,,1.0,0.667,0.409,0.5,0.5
278,0.5775,True,landwatch,424356534,AL,Baldwin,865.0,2897750.0,3350.0,"Tensaw, AL, 36579, Baldwin County",https://www.landwatch.com/baldwin-county-alabama-recreational-property-for-sale/pid/424356534,,,1.0,0.606,0.442,0.5,0.5
279,0.5768,True,landwatch,424973875,AL,Lowndes,524.0,1900000.0,3625.95,"Gordonville, AL, 36040, Lowndes County",https://www.landwatch.com/lowndes-county-alabama-recreational-property-for-sale/pid/424973875,,,1.0,0.664,0.396,0.5,0.5
280,0.5747,True,landwatch,425177342,NC,Caldwell,587.0,2597475.0,4425.0,"Lenoir, NC, 28645, Caldwell County",https://www.landwatch.com/caldwell-county-north-carolina-recreational-property-for-sale/pid/425177342,,,1.0,0.832,0.262,0.5,0.5
281,0.5718,True,landwatch,424881927,NE,Rock,775.0,2900000.0,3741.94,"Bassett, NE, 68714, Rock County",https://www.landwatch.com/rock-county-nebraska-farms-and-ranches-for-sale/pid/424881927,,,1.0,0.667,0.376,0.5,0.5
282,0.5704,True,landsearch,5202377,NY,Otsego,517.0,1900000.0,3675.05,"Morris, NY 13808",https://www.landsearch.com/properties/373-county-highway-10-morris-ny-13808/5202377,,,1.0,0.645,0.387,0.5,0.5
283,0.5702,True,landandfarm,38325505,OK,Stephens,585.0,2629575.0,4495.0,"Bray, OK, 73055",https://www.landandfarm.com/property/585-acre-farm-bray-ok-stephens-co-38325505/,,,1.0,0.827,0.251,0.5,0.5
284,0.5677,True,landwatch,414920411,MI,Marquette,523.0,1990000.0,3804.97,"Marquette, MI, 49855, Marquette County",https://www.landwatch.com/marquette-county-michigan-homes-for-sale/pid/414920411,,,1.0,0.661,0.366,0.5,0.5
285,0.5675,True,landwatch,426070123,OH,Clermont,605.0,2900000.0,4793.39,"Felicity, OH, 45120, Clermont County",https://www.landwatch.com/clermont-county-ohio-undeveloped-land-for-sale/pid/426070123,,,1.0,0.88,0.201,0.5,0.5
286,0.5671,True,landwatch,419771821,OK,Okfuskee,538.0,2150000.0,3996.28,"Pharoah, OK, 74437, Okfuskee County",https://www.landwatch.com/okfuskee-county-oklahoma-farms-and-ranches-for-sale/pid/419771821,,,1.0,0.701,0.334,0.5,0.5
287,0.5667,True,landwatch,422744637,AL,Bullock,600.0,2850000.0,4750.0,"Union Springs, AL, 36089, Bullock County",https://www.landwatch.com/bullock-county-alabama-recreational-property-for-sale/pid/422744637,,,1.0,0.867,0.208,0.5,0.5
288,0.562,True,landwatch,425117102,SD,Gregory,525.0,2072368.0,3947.37,"Bonesteel, SD, 57335, Gregory County",https://www.landwatch.com/gregory-county-south-dakota-farms-and-ranches-for-sale/pid/425117102,,,1.0,0.667,0.342,0.5,0.5
289,0.5615,True,landwatch,422820889,NY,Ontario,607.0,2999900.0,4942.17,"Naples, NY, 14512, Ontario County",https://www.landwatch.com/ontario-county-new-york-farms-and-ranches-for-sale/pid/422820889,,,1.0,0.885,0.176,0.5,0.5
290,0.5606,True,landandfarm,40870609,VA,Bath,790.0,3000000.0,3797.47,"Millboro, VA, 24460",https://www.landandfarm.com/property/single-family-national-millboro-va-40870609/,,,1.0,0.627,0.367,0.5,0.5
291,0.5603,True,landwatch,426409260,GA,Wilcox,593.0,2846400.0,4800.0,"Pitts, GA, 31072, Wilcox County",https://www.landwatch.com/wilcox-county-georgia-recreational-property-for-sale/pid/426409260,,,1.0,0.848,0.2,0.5,0.5
292,0.5601,True,landwatch,424944374,OK,Pontotoc,601.0,2944900.0,4900.0,"Ada, OK, 74820, Pontotoc County",https://www.landwatch.com/pontotoc-county-oklahoma-farms-and-ranches-for-sale/pid/424944374,,,1.0,0.869,0.183,0.5,0.5
293,0.5588,True,landwatch,425910887,VA,Lunenburg,834.0,3000000.0,3597.12,"Keysville, VA, 23936, Lunenburg County",https://www.landwatch.com/lunenburg-county-virginia-recreational-property-for-sale/pid/425910887,,,1.0,0.574,0.4,0.5,0.5
294,0.5585,True,landwatch,414929944,VA,Albemarle,583.0,2750000.0,4716.98,"Charlottesville, VA, 22902, Albemarle County",https://www.landwatch.com/albemarle-county-virginia-farms-and-ranches-for-sale/pid/414929944,,,1.0,0.821,0.214,0.5,0.5
295,0.5579,True,landwatch,426586439,AL,Lamar,595.0,2900000.0,4873.95,"Sulligent, AL, 35586, Lamar County",https://www.landwatch.com/lamar-county-alabama-farms-and-ranches-for-sale/pid/426586439,,,1.0,0.853,0.188,0.5,0.5
296,0.5569,True,landwatch,426425524,AL,Lamar,594.0,2900000.0,4882.15,"Sulligent, AL, 35586, Lamar County",https://www.landwatch.com/lamar-county-alabama-farms-and-ranches-for-sale/pid/426425524,,,1.0,0.851,0.186,0.5,0.5
297,0.5519,True,landwatch,418802939,NC,Hyde,552.0,2475000.0,4483.7,"Makleyville, NC, 27875, Hyde County",https://www.landwatch.com/hyde-county-north-carolina-timberland-property-for-sale/pid/418802939,,,1.0,0.739,0.253,0.5,0.5
298,0.5507,True,landwatch,422942886,GA,Wilkinson,553.0,2500000.0,4520.8,"Irwinton, GA, 31042, Wilkinson County",https://www.landwatch.com/wilkinson-county-georgia-recreational-property-for-sale/pid/422942886,,,1.0,0.741,0.247,0.5,0.5
299,0.5502,True,landwatch,421582912,VA,Dinwiddie,587.0,2900000.0,4940.37,"Wilsons, VA, 23894, Dinwiddie County",https://www.landwatch.com/dinwiddie-county-virginia-recreational-property-for-sale/pid/421582912,,,1.0,0.832,0.177,0.5,0.5
300,0.548,True,landwatch,424104319,NE,Keith,593.0,3000000.0,5059.02,"Roscoe, NE 69153",https://www.landwatch.com/keith-county-nebraska-farms-and-ranches-for-sale/pid/424104319,,,1.0,0.848,0.157,0.5,0.5
301,0.5463,True,landwatch,425354340,MS,Lamar,566.0,2700000.0,4770.32,"Purvis, MS, 39475, Lamar County",https://www.landwatch.com/lamar-county-mississippi-farms-and-ranches-for-sale/pid/425354340,,,1.0,0.776,0.205,0.5,0.5
302,0.5435,True,landwatch,424842993,TN,Hawkins,588.0,2995000.0,5093.54,"Mooresburg, TN, 37811, Hawkins County",https://www.landwatch.com/hawkins-county-tennessee-recreational-property-for-sale/pid/424842993,,,1.0,0.835,0.151,0.5,0.5
303,0.543,True,landwatch,424381304,TN,Hawkins,588.0,3000000.0,5102.04,"Mooresburg, TN, 37811, Hawkins County",https://www.landwatch.com/hawkins-county-tennessee-recreational-property-for-sale/pid/424381304,,,1.0,0.835,0.15,0.5,0.5
304,0.541,True,landwatch,426594737,NE,Boyd,555.0,2635253.0,4748.2,"Gross, NE, 49686, Boyd County",https://www.landwatch.com/boyd-county-nebraska-farms-and-ranches-for-sale/pid/426594737,,,1.0,0.747,0.209,0.5,0.5
305,0.5392,True,landwatch,425899684,MN,Polk,532.0,2400000.0,4511.28,"Erskine, MN, 56535, Polk County",https://www.landwatch.com/polk-county-minnesota-farms-and-ranches-for-sale/pid/425899684,,,1.0,0.685,0.248,0.5,0.5
306,0.5302,True,landwatch,425507936,OK,Pawnee,575.0,2999500.0,5216.52,"Ralston, OK, 74650, Pawnee County",https://www.landwatch.com/pawnee-county-oklahoma-farms-and-ranches-for-sale/pid/425507936,,,1.0,0.8,0.131,0.5,0.5
307,0.5286,True,landwatch,426168638,KS,Harper,550.0,2722500.0,4950.0,"Attica, KS, 67009, Harper County",https://www.landwatch.com/harper-county-kansas-farms-and-ranches-for-sale/pid/426168638,,,1.0,0.733,0.175,0.5,0.5
308,0.5255,True,landwatch,426105974,SD,Meade,518.0,2399000.0,4631.27,"White Owl, SD, 57748, Meade County",https://www.landwatch.com/meade-county-south-dakota-farms-and-ranches-for-sale/pid/426105974,,,1.0,0.648,0.228,0.5,0.5
309,0.5205,True,landwatch,426121140,AL,Saint Clair,540.0,2700000.0,5000.0,"Cropwell, AL, 35054, Saint Clair County",https://www.landwatch.com/saint-clair-county-alabama-recreational-property-for-sale/pid/426121140,,,1.0,0.707,0.167,0.5,0.5
310,0.5028,True,landwatch,426044043,AL,Washington,505.0,2499995.0,4950.49,"Fruitdale, AL, 36529, Washington County",https://www.landwatch.com/washington-county-alabama-recreational-property-for-sale/pid/426044043,,,1.0,0.613,0.175,0.5,0.5
311,0.4974,True,landsearch,5245753,MS,Quitman,522.0,2750000.0,5268.2,"Lambert, MS 38643",https://www.landsearch.com/properties/1-highway-3-lambert-ms-38643/5245753,,,1.0,0.659,0.122,0.5,0.5
312,0.4897,True,landwatch,416422064,MO,Wayne,525.0,2870000.0,5466.67,"Des Arc, MO, 63636, Wayne County",https://www.landwatch.com/wayne-county-missouri-recreational-property-for-sale/pid/416422064,,,1.0,0.667,0.089,0.5,0.5
313,0.4879,True,landwatch,422292480,KY,Powell,528.0,2925000.0,5539.77,"Stanton, KY, 40380, Powell County",https://www.landwatch.com/powell-county-kentucky-recreational-property-for-sale/pid/422292480,,,1.0,0.675,0.077,0.5,0.5
314,0.4874,True,landwatch,425762273,PA,Somerset,525.0,2895000.0,5514.29,"Fairhope, PA, 15538, Somerset County",https://www.landwatch.com/somerset-county-pennsylvania-lakefront-property-for-sale/pid/425762273,,,1.0,0.667,0.081,0.5,0.5
315,0.48,True,landwatch,424993987,KY,Casey,500.0,2685000.0,5370.0,"Liberty, KY, 42539, Casey County",https://www.landwatch.com/casey-county-kentucky-farms-and-ranches-for-sale/pid/424993987,,,1.0,0.6,0.105,0.5,0.5
316,0.4738,True,landsearch,5023643,GA,Randolph,515.0,2925000.0,5679.61,"Cuthbert, GA 39840",https://www.landsearch.com/properties/886-mound-rd-cuthbert-ga-39840/5023643,,,1.0,0.64,0.053,0.5,0.5
317,0.4729,True,landwatch,421725032,SD,Deuel,515.0,3000000.0,5825.24,"Clear Lake, SD, 57226, Deuel County",https://www.landwatch.com/deuel-county-south-dakota-farms-and-ranches-for-sale/pid/421725032,,,1.0,0.64,0.05,0.5,0.5
